raceId,driverId,constructorId,statusId,circuitId,date,driverRef,number,code,constructorRef,circuitRef,lap,position_x,time,position_y,status,position
1126,815,9,1,79,2024-05-05,perez,11,PER,red_bull,miami,53,5,0 days 00:01:31.316000,4,Finished,5
1126,815,9,1,79,2024-05-05,perez,11,PER,red_bull,miami,54,5,0 days 00:01:31.178000,4,Finished,5
1126,815,9,1,79,2024-05-05,perez,11,PER,red_bull,miami,55,5,0 days 00:01:30.855000,4,Finished,5
1126,815,9,1,79,2024-05-05,perez,11,PER,red_bull,miami,56,5,0 days 00:01:31.294000,4,Finished,5
1126,815,9,1,79,2024-05-05,perez,11,PER,red_bull,miami,57,5,0 days 00:01:31.223000,4,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,1,2,0 days 00:01:35.697000,2,Finished,2
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,2,2,0 days 00:01:33.317000,2,Finished,2
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,3,2,0 days 00:01:33.310000,2,Finished,2
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,4,3,0 days 00:01:33.774000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,5,3,0 days 00:01:33.809000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,6,3,0 days 00:01:32.940000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,7,3,0 days 00:01:33.278000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,8,3,0 days 00:01:33.113000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,9,3,0 days 00:01:33.152000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,10,3,0 days 00:01:33.478000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,11,3,0 days 00:01:33.171000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,12,3,0 days 00:01:33.123000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,13,3,0 days 00:01:33.327000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,14,3,0 days 00:01:32.965000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,15,3,0 days 00:01:32.689000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,16,3,0 days 00:01:33.026000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,17,3,0 days 00:01:33.068000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,18,3,0 days 00:01:32.829000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,19,4,0 days 00:01:38.239000,2,Finished,4
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,20,6,0 days 00:01:46.412000,2,Finished,6
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,21,5,0 days 00:01:32.113000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,22,5,0 days 00:01:32.641000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,23,5,0 days 00:01:47.724000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,24,5,0 days 00:01:32.395000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,25,5,0 days 00:01:32.279000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,26,5,0 days 00:01:32.392000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,27,5,0 days 00:01:32.057000,2,Finished,5
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,28,3,0 days 00:01:38.903000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,29,3,0 days 00:02:25.594000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,30,3,0 days 00:02:05.271000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,31,3,0 days 00:01:42.140000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,32,3,0 days 00:02:32.066000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,33,3,0 days 00:01:32.787000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,34,3,0 days 00:01:31.499000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,35,3,0 days 00:01:31.449000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,36,3,0 days 00:01:31.864000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,37,3,0 days 00:01:31.841000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,38,3,0 days 00:01:31.753000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,39,3,0 days 00:01:31.561000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,40,3,0 days 00:01:31.652000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,41,3,0 days 00:01:31.346000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,42,3,0 days 00:01:31.500000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,43,3,0 days 00:01:31.632000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,44,3,0 days 00:01:31.554000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,45,3,0 days 00:01:31.378000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,46,3,0 days 00:01:31.537000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,47,3,0 days 00:01:31.627000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,48,3,0 days 00:01:31.227000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,49,3,0 days 00:01:31.318000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,50,3,0 days 00:01:31.936000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,51,3,0 days 00:01:31.223000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,52,3,0 days 00:01:31.779000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,53,3,0 days 00:01:31.455000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,54,3,0 days 00:01:31.592000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,55,3,0 days 00:01:31.281000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,56,3,0 days 00:01:31.084000,2,Finished,3
1126,844,6,1,79,2024-05-05,leclerc,16,LEC,ferrari,miami,57,3,0 days 00:01:31.629000,2,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,1,4,0 days 00:01:37.234000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,2,4,0 days 00:01:32.990000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,3,4,0 days 00:01:33.239000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,4,4,0 days 00:01:33.249000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,5,4,0 days 00:01:33.569000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,6,4,0 days 00:01:32.911000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,7,4,0 days 00:01:33.421000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,8,4,0 days 00:01:33.339000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,9,4,0 days 00:01:33.078000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,10,4,0 days 00:01:33.334000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,11,4,0 days 00:01:33.355000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,12,4,0 days 00:01:33.153000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,13,4,0 days 00:01:33.605000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,14,4,0 days 00:01:32.992000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,15,4,0 days 00:01:33.119000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,16,4,0 days 00:01:33.245000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,17,4,0 days 00:01:33.230000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,18,4,0 days 00:01:33.065000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,19,3,0 days 00:01:32.838000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,20,3,0 days 00:01:32.628000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,21,3,0 days 00:01:32.778000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,22,3,0 days 00:01:32.775000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,23,3,0 days 00:01:47.406000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,24,2,0 days 00:01:32.640000,3,Finished,2
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,25,2,0 days 00:01:32.455000,3,Finished,2
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,26,2,0 days 00:01:32.573000,3,Finished,2
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,27,3,0 days 00:01:37.282000,3,Finished,3
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,28,5,0 days 00:01:56.881000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,29,5,0 days 00:02:19.655000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,30,5,0 days 00:02:07.676000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,31,5,0 days 00:01:42.547000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,32,5,0 days 00:02:28.743000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,33,5,0 days 00:01:33.197000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,34,5,0 days 00:01:32.109000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,35,5,0 days 00:01:31.423000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,36,5,0 days 00:01:32.105000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,37,5,0 days 00:01:32.315000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,38,5,0 days 00:01:31.366000,3,Finished,5
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,39,4,0 days 00:01:32.198000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,40,4,0 days 00:01:32.455000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,41,4,0 days 00:01:32.006000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,42,4,0 days 00:01:31.581000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,43,4,0 days 00:01:31.052000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,44,4,0 days 00:01:31.362000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,45,4,0 days 00:01:31.501000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,46,4,0 days 00:01:31.348000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,47,4,0 days 00:01:31.523000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,48,4,0 days 00:01:31.392000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,49,4,0 days 00:01:31.415000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,50,4,0 days 00:01:31.546000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,51,4,0 days 00:01:31.039000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,52,4,0 days 00:01:31.363000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,53,4,0 days 00:01:31.567000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,54,4,0 days 00:01:31.325000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,55,4,0 days 00:01:30.928000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,56,4,0 days 00:01:31.062000,3,Finished,4
1126,832,6,1,79,2024-05-05,sainz,55,SAI,ferrari,miami,57,4,0 days 00:01:31.100000,3,Finished,4
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,1,7,0 days 00:01:39.924000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,2,8,0 days 00:01:34.966000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,3,8,0 days 00:01:34.031000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,4,8,0 days 00:01:33.861000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,5,8,0 days 00:01:33.666000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,6,8,0 days 00:01:33.679000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,7,8,0 days 00:01:34.466000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,8,8,0 days 00:01:34.621000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,9,8,0 days 00:01:34.024000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,10,7,0 days 00:01:34.602000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,11,7,0 days 00:01:34.372000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,12,7,0 days 00:01:33.990000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,13,7,0 days 00:01:33.871000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,14,7,0 days 00:01:33.693000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,15,7,0 days 00:01:33.344000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,16,7,0 days 00:01:33.521000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,17,7,0 days 00:01:33.602000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,18,6,0 days 00:01:33.306000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,19,6,0 days 00:01:33.333000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,20,5,0 days 00:01:33.048000,8,Finished,5
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,21,6,0 days 00:01:34.185000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,22,6,0 days 00:01:33.359000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,23,6,0 days 00:01:48.783000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,24,6,0 days 00:01:32.852000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,25,6,0 days 00:01:32.932000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,26,7,0 days 00:01:39.049000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,27,9,0 days 00:01:45.964000,8,Finished,9
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,28,8,0 days 00:01:47.365000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,29,8,0 days 00:02:08.738000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,30,8,0 days 00:02:00.115000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,31,8,0 days 00:01:43.529000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,32,8,0 days 00:02:21.263000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,33,8,0 days 00:01:34.087000,8,Finished,8
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,34,7,0 days 00:01:32.268000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,35,7,0 days 00:01:31.385000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,36,7,0 days 00:01:32.240000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,37,7,0 days 00:01:31.937000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,38,7,0 days 00:01:31.772000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,39,7,0 days 00:01:32.167000,8,Finished,7
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,40,6,0 days 00:01:32.530000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,41,6,0 days 00:01:32.143000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,42,6,0 days 00:01:31.672000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,43,6,0 days 00:01:31.417000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,44,6,0 days 00:01:31.511000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,45,6,0 days 00:01:31.479000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,46,6,0 days 00:01:31.679000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,47,6,0 days 00:01:31.330000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,48,6,0 days 00:01:31.626000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,49,6,0 days 00:01:31.432000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,50,6,0 days 00:01:31.625000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,51,6,0 days 00:01:31.500000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,52,6,0 days 00:01:31.696000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,53,6,0 days 00:01:31.372000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,54,6,0 days 00:01:31.233000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,55,6,0 days 00:01:31.254000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,56,6,0 days 00:01:31.429000,8,Finished,6
1126,1,131,1,79,2024-05-05,hamilton,44,HAM,mercedes,miami,57,6,0 days 00:01:31.623000,8,Finished,6
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,1,10,0 days 00:01:41.627000,7,Finished,10
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,2,10,0 days 00:01:34.395000,7,Finished,10
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,3,10,0 days 00:01:34.095000,7,Finished,10
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,4,10,0 days 00:01:34.125000,7,Finished,10
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,5,9,0 days 00:01:33.932000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,6,9,0 days 00:01:33.636000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,7,9,0 days 00:01:33.936000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,8,9,0 days 00:01:33.819000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,9,9,0 days 00:01:34.359000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,10,9,0 days 00:01:34.785000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,11,9,0 days 00:01:34.805000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,12,8,0 days 00:01:34.392000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,13,8,0 days 00:01:34.041000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,14,8,0 days 00:01:33.593000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,15,8,0 days 00:01:33.389000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,16,8,0 days 00:01:33.423000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,17,8,0 days 00:01:33.607000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,18,7,0 days 00:01:33.705000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,19,7,0 days 00:01:33.562000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,20,7,0 days 00:01:33.811000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,21,7,0 days 00:01:33.713000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,22,7,0 days 00:01:33.326000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,23,7,0 days 00:01:48.602000,7,Finished,7
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,24,9,0 days 00:01:38.070000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,25,12,0 days 00:01:47.438000,7,Finished,12
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,26,11,0 days 00:01:32.358000,7,Finished,11
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,27,10,0 days 00:01:32.595000,7,Finished,10
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,28,9,0 days 00:01:49.281000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,29,9,0 days 00:02:07.473000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,30,9,0 days 00:01:59.428000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,31,9,0 days 00:01:46.613000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,32,9,0 days 00:02:16.684000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,33,9,0 days 00:01:34.455000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,34,9,0 days 00:01:32.762000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,35,9,0 days 00:01:32.277000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,36,9,0 days 00:01:32.345000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,37,9,0 days 00:01:32.275000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,38,9,0 days 00:01:32.291000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,39,9,0 days 00:01:32.248000,7,Finished,9
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,40,8,0 days 00:01:32.277000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,41,8,0 days 00:01:32.648000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,42,8,0 days 00:01:32.167000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,43,8,0 days 00:01:31.921000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,44,8,0 days 00:01:33.698000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,45,8,0 days 00:01:32.131000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,46,8,0 days 00:01:32.304000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,47,8,0 days 00:01:32.198000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,48,8,0 days 00:01:32.175000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,49,8,0 days 00:01:32.120000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,50,8,0 days 00:01:32.438000,7,Finished,8
1126,847,131,1,79,2024-05-05,russell,63,RUS,mercedes,miami,51,8,0 days 00:01:32.053000,7,Finished,8
